0.045835;0.60283;0.77749;0.69796;0.28941;0.70906;0.2112;0.70731;0.74621;0.94341;0.39036;0.78058;0.22906;0.79624;0.94042;0.38322;0.069732;0.90027;0.65608;0.91315;0.8216;0.23797;0.28973;0.92447;0.056662;0.26642;0.91762;0.82357;0.17237;0.93523;0.19205;0.32873;0.94557;0.28471;0.22774;0.074787;0.068153;0.23735;0.94142;0.23118;0.27743;0.05623;0.81799;0.9149;0.73404;0.099444;0.15787;0.26662;0.14885;0.043287;0.65163;0.074283;0.098533;0.30103;0.61004;0.73879;0.81934;0.19423;0.31574;0.25531
0.04381;0.59345;0.77259;0.71099;0.30221;0.7037;0.218;0.71686;0.74485;0.94129;0.40208;0.78516;0.21917;0.79991;0.9495;0.39113;0.066955;0.90954;0.65201;0.91668;0.82832;0.24207;0.29455;0.93139;0.049708;0.27961;0.93266;0.82901;0.16916;0.96369;0.18185;0.32069;0.95762;0.2903;0.2339;0.064033;0.06989;0.24948;0.95022;0.22816;0.28053;0.050471;0.83715;0.9398;0.74047;0.095857;0.16025;0.26477;0.1412;0.041973;0.66943;0.048901;0.08638;0.28406;0.60434;0.73819;0.82848;0.20104;0.32966;0.24663
0.041944;0.59005;0.77162;0.71702;0.30674;0.70241;0.21982;0.72148;0.74529;0.94128;0.40637;0.7881;0.21434;0.80255;0.95452;0.39389;0.06468;0.91471;0.65096;0.91932;0.83188;0.2427;0.29629;0.93534;0.045628;0.2849;0.94031;0.83201;0.16661;0.97673;0.17679;0.31693;0.96391;0.29166;0.23543;0.058375;0.069614;0.25388;0.95506;0.22588;0.28088;0.046916;0.84605;0.95156;0.74368;0.093177;0.16015;0.26358;0.13714;0.040416;0.67723;0.036989;0.079966;0.27629;0.60243;0.73891;0.83312;0.20287;0.33478;0.24241
0.040733;0.58943;0.77206;0.71922;0.30765;0.70271;0.2197;0.72358;0.74621;0.94175;0.40723;0.78985;0.21244;0.80424;0.95694;0.39427;0.063233;0.91728;0.65121;0.92094;0.83341;0.24212;0.29685;0.93727;0.043557;0.28665;0.94374;0.83334;0.16493;0.98183;0.17472;0.31561;0.96677;0.29137;0.23519;0.055809;0.068912;0.25493;0.95737;0.22436;0.28026;0.045037;0.8497;0.95632;0.74491;0.091522;0.15937;0.26307;0.13536;0.039314;0.67987;0.032159;0.076951;0.27344;0.60228;0.73988;0.83505;0.20277;0.336;0.24078
0.04016;0.5895;0.7725;0.71993;0.3077;0.70312;0.21938;0.72453;0.74682;0.94203;0.40723;0.79074;0.21178;0.80511;0.95798;0.39412;0.062532;0.91842;0.65157;0.92172;0.83398;0.24162;0.29709;0.93807;0.042651;0.28726;0.94518;0.83384;0.16406;0.98378;0.17397;0.31523;0.96795;0.29095;0.23482;0.05476;0.068486;0.25513;0.95833;0.22355;0.27975;0.0442;0.85118;0.95815;0.7453;0.090713;0.15884;0.26294;0.13467;0.038779;0.68067;0.030268;0.07565;0.2725;0.60249;0.74052;0.83576;0.20246;0.33621;0.24024
0.039984;0.58981;0.77284;0.71989;0.30745;0.70348;0.21907;0.72489;0.74719;0.94214;0.40691;0.79112;0.21177;0.80549;0.95825;0.3938;0.062288;0.91878;0.65191;0.922;0.83403;0.24126;0.29722;0.93826;0.042398;0.28739;0.94555;0.83387;0.16368;0.98416;0.1739;0.31533;0.96823;0.29059;0.23449;0.054526;0.068289;0.255;0.95857;0.22317;0.27938;0.043957;0.85158;0.9585;0.74525;0.090414;0.15854;0.26302;0.13458;0.038608;0.68059;0.029855;0.07527;0.2725;0.60281;0.74089;0.83583;0.20217;0.33602;0.24027
0.040011;0.59036;0.77319;0.71939;0.30694;0.70389;0.2187;0.72493;0.74749;0.94218;0.40631;0.79127;0.21214;0.80565;0.95811;0.3933;0.062273;0.91871;0.65231;0.92203;0.83377;0.24092;0.29728;0.9381;0.042501;0.2872;0.94533;0.83364;0.16355;0.98361;0.17425;0.31574;0.968;0.29018;0.23411;0.054756;0.068183;0.25464;0.9584;0.22298;0.27903;0.044034;0.85135;0.95798;0.74492;0.090369;0.1583;0.26324;0.13483;0.038618;0.67993;0.030314;0.075401;0.27309;0.60326;0.74117;0.83551;0.20181;0.33553;0.24064
0.04013;0.59114;0.77363;0.71854;0.30616;0.70442;0.21819;0.72479;0.74782;0.94222;0.40543;0.79131;0.21279;0.80571;0.95772;0.39259;0.062359;0.9184;0.65282;0.92194;0.8333;0.24049;0.29728;0.93775;0.0428;0.28676;0.94475;0.83323;0.1635;0.98241;0.17488;0.31639;0.96747;0.28964;0.23361;0.055269;0.06808;0.25403;0.95798;0.22287;0.27861;0.04428;0.85072;0.95687;0.74439;0.090435;0.15804;0.26356;0.13531;0.038705;0.67884;0.031348;0.075825;0.27412;0.60387;0.74147;0.83494;0.20132;0.33476;0.24126
0.040289;0.59217;0.77422;0.71739;0.30511;0.70512;0.21751;0.72455;0.74823;0.94228;0.40425;0.79133;0.21367;0.80577;0.95718;0.39166;0.062484;0.91796;0.65349;0.92181;0.83268;0.23993;0.29724;0.93725;0.043218;0.28612;0.94392;0.83268;0.16346;0.98073;0.17573;0.31724;0.96672;0.28894;0.23294;0.055981;0.067937;0.25318;0.95741;0.22274;0.27806;0.044625;0.84979;0.95532;0.74369;0.090543;0.1577;0.26396;0.13595;0.038818;0.67735;0.032817;0.07644;0.27551;0.60466;0.74185;0.83417;0.20067;0.33369;0.24208
0.040429;0.59349;0.77501;0.71599;0.30373;0.70604;0.2166;0.72428;0.74881;0.94241;0.40274;0.79141;0.21472;0.8059;0.95657;0.39046;0.062575;0.91748;0.65435;0.92171;0.83194;0.23917;0.29719;0.9367;0.043674;0.28531;0.94296;0.83205;0.16334;0.97869;0.17674;0.31829;0.96586;0.28801;0.23205;0.056803;0.0677;0.25209;0.95676;0.22253;0.27733;0.044991;0.84868;0.95346;0.74285;0.090609;0.15721;0.26444;0.1367;0.038903;0.67552;0.034576;0.077131;0.27721;0.60568;0.74237;0.83325;0.19979;0.33231;0.24308
0.040129;0.59549;0.77657;0.71451;0.30168;0.70775;0.21495;0.72455;0.75015;0.9429;0.40051;0.7922;0.21573;0.80677;0.95651;0.38859;0.062117;0.91767;0.6559;0.92222;0.83135;0.23762;0.2972;0.93656;0.043604;0.28448;0.94265;0.83154;0.16248;0.97711;0.17762;0.31949;0.96552;0.28628;0.23039;0.057174;0.066952;0.25054;0.95659;0.22159;0.27583;0.044836;0.84811;0.9521;0.74197;0.09004;0.15602;0.26497;0.13723;0.038548;0.67344;0.035768;0.077141;0.27896;0.60733;0.74364;0.83249;0.1982;0.33037;0.24409
0.037091;0.60102;0.78243;0.71322;0.29625;0.71382;0.20928;0.72852;0.75597;0.94545;0.39454;0.7975;0.2159;0.81226;0.96018;0.3831;0.058228;0.92236;0.66128;0.92651;0.83197;0.2316;0.29787;0.93921;0.040029;0.28422;0.94699;0.83215;0.15698;0.97972;0.17711;0.32118;0.96895;0.28013;0.2245;0.054282;0.063243;0.24692;0.95974;0.21617;0.26995;0.041276;0.85175;0.95502;0.74117;0.0855;0.15082;0.26571;0.13603;0.035494;0.67081;0.032245;0.072451;0.28017;0.6124;0.74931;0.83316;0.19272;0.32574;0.2447
0.025889;0.62288;0.80507;0.70784;0.27591;0.73756;0.1876;0.74558;0.77892;0.95438;0.37123;0.81885;0.21704;0.83412;0.97451;0.36135;0.04344;0.941;0.68279;0.94303;0.83377;0.2082;0.302;0.94925;0.026255;0.28509;0.96466;0.83381;0.1353;0.99192;0.17552;0.32852;0.98252;0.25615;0.20188;0.043015;0.049515;0.23402;0.97188;0.19446;0.24682;0.027647;0.86785;0.96765;0.73729;0.067924;0.13088;0.2697;0.13181;0.024284;0.66062;0.016826;0.053563;0.28495;0.63279;0.7718;0.83535;0.17188;0.30873;0.24769
0.0079536;0.69242;0.86458;0.67223;0.21603;0.80354;0.12965;0.7879;0.839;0.96922;0.29744;0.87045;0.23883;0.88635;0.99614;0.29358;0.015326;0.97598;0.74595;0.97585;0.82243;0.14666;0.31934;0.96023;0.0046302;0.28644;0.99238;0.82307;0.085319;0.99909;0.19018;0.36527;0.99951;0.18991;0.14135;0.031512;0.020878;0.19702;0.98727;0.14061;0.18408;0.0054976;0.89751;0.9738;0.71098;0.031832;0.082295;0.29249;0.13735;0.0057832;0.61065;0.00021285;0.019735;0.32211;0.69646;0.83093;0.82314;0.11667;0.25731;0.27342
0.012805;0.83258;0.95561;0.56201;0.1138;0.91579;0.040495;0.8605;0.93438;0.96349;0.15173;0.94579;0.32182;0.95925;0.9915;0.15917;0.00028572;0.99984;0.86483;0.99995;0.7611;0.05132;0.37414;0.93771;0.0072011;0.30182;0.99655;0.76433;0.022236;0.96658;0.26136;0.4707;0.98263;0.078696;0.046913;0.057141;0;0.14178;0.97065;0.059339;0.079539;0.0057919;0.9291;0.92846;0.62485;0.0007423;0.018213;0.36647;0.1898;0.0088604;0.47738;0.018049;0;0.43993;0.82525;0.9266;0.75741;0.0337;0.16924;0.36152
0.089081;0.97643;0.99874;0.39456;0.06174;0.99897;0.0031641;0.95577;0.99974;0.88333;0.013946;0.99932;0.46658;1;0.9238;0.022003;0.050889;0.97077;0.98309;0.96203;0.63443;0;0.49363;0.84793;0.075083;0.38509;0.95157;0.63943;0.0048458;0.92664;0.39539;0.63445;0.90353;0.00044018;0.00097522;0.14668;0.048404;0.14717;0.8884;0.00077269;0.0011585;0.07228;0.97448;0.84159;0.47673;0.029118;0.0097362;0.5043;0.30795;0.08396;0.30724;0.057524;0.028614;0.61296;0.96725;0.99879;0.62784;0.0052232;0.13272;0.51097
0.27332;0.96894;0.86372;0.25724;0.19962;0.90923;0.14683;0.99658;0.9079;0.69401;0.05078;0.92823;0.61809;0.90328;0.75676;0.031836;0.22392;0.8251;0.96475;0.79641;0.47214;0.12621;0.64829;0.67431;0.24694;0.54933;0.81533;0.4754;0.13457;0.89557;0.55178;0.77232;0.73888;0.09986;0.13732;0.3135;0.22901;0.30481;0.71687;0.074152;0.083495;0.24605;0.99328;0.727;0.32722;0.18934;0.16175;0.65779;0.47315;0.26959;0.22314;0.12567;0.16357;0.74623;0.98386;0.92327;0.46866;0.15476;0.27116;0.65987
0.54435;0.77224;0.53999;0.17034;0.49955;0.6173;0.46848;0.8734;0.6182;0.44188;0.28563;0.66766;0.75381;0.61521;0.46813;0.23076;0.5175;0.51719;0.75733;0.49344;0.30235;0.44936;0.74928;0.41993;0.5334;0.68221;0.52055;0.30625;0.45084;0.73644;0.71679;0.8384;0.45713;0.40262;0.46126;0.57559;0.51667;0.55634;0.44404;0.33894;0.36483;0.53208;0.85151;0.49011;0.22052;0.49688;0.47867;0.76382;0.66801;0.54144;0.22473;0.34553;0.4661;0.8377;0.81977;0.65216;0.29646;0.47423;0.54077;0.77574
0.76339;0.60192;0.27069;0.11041;0.75331;0.37264;0.73678;0.77382;0.3778;0.23652;0.48817;0.45432;0.85598;0.37929;0.23769;0.402;0.75551;0.2698;0.58151;0.24769;0.17016;0.71805;0.83067;0.21726;0.76305;0.79484;0.28715;0.17394;0.70939;0.62051;0.84319;0.88371;0.23408;0.65614;0.7314;0.78278;0.75201;0.76827;0.22689;0.55663;0.5996;0.76198;0.74276;0.31018;0.14063;0.74665;0.74011;0.84564;0.82061;0.76154;0.23973;0.51276;0.70772;0.89935;0.678;0.42715;0.16353;0.74046;0.76969;0.86205
0.93478;0.55446;0.11781;0.023447;0.92869;0.25931;0.90211;0.82539;0.27393;0.050817;0.56989;0.38673;0.96743;0.28533;0.099088;0.44754;0.91705;0.14834;0.53874;0.093804;0.038175;0.86121;0.98288;0.069732;0.91147;0.98081;0.1907;0.03699;0.83476;0.66079;0.96016;0.98342;0.10623;0.77916;0.88893;0.91453;0.93202;0.95482;0.084925;0.6308;0.69959;0.9153;0.80087;0.26383;0.023518;0.89616;0.8999;0.97877;0.95441;0.93614;0.21787;0.51709;0.81169;0.97233;0.66367;0.34066;0.040711;0.91061;0.94632;0.97313
0.97404;0.42313;0.0016142;0.05451;0.99264;0.12201;1;0.63739;0.12676;0.04858;0.69363;0.22084;0.95227;0.1272;0;0.58343;0.99138;0.0076884;0.39128;0.00024092;0.046705;0.98959;0.88137;0.015809;0.9957;0.86688;0.030514;0.052576;0.97911;0.45448;0.96641;0.91563;0;0.91431;0.99931;0.99645;0.97662;0.95644;0.0057486;0.79231;0.84387;0.99275;0.58702;0.095312;0.074275;1;1;0.90669;0.968;0.97204;0.25024;0.72437;0.96985;0.96381;0.52096;0.18884;0.035022;1;0.97899;0.9391
0.68681;0.18163;0.04149;0.39266;0.85567;0.033319;0.91041;0.21163;0.027124;0.41187;0.86563;0.050679;0.61921;0.02086;0.14709;0.82763;0.79153;0.034834;0.14523;0.15004;0.38545;0.98917;0.39237;0.25901;0.81307;0.34325;0.0075736;0.40689;0.99545;0.1513;0.66396;0.51157;0.13161;0.98027;0.94701;0.81591;0.7099;0.66273;0.19893;0.95112;0.95817;0.79467;0.16401;0.023193;0.46748;0.88009;0.89435;0.46958;0.66449;0.6764;0.49129;0.95979;0.99405;0.67258;0.21425;0.049264;0.34304;0.88292;0.78291;0.57663
0.3923;0.0031108;0.12894;0.74242;0.75504;0.016583;0.79986;0;0.027147;0.72964;0.99838;0.029537;0.27946;0.047467;0.39035;0.9982;0.54885;0.19836;0;0.36408;0.71866;0.92522;0.043211;0.54823;0.55832;0.013313;0.16799;0.74305;0.89921;0.1575;0.33614;0.15185;0.38058;0.97915;0.85861;0.54536;0.44935;0.45855;0.46922;0.9728;0.98199;0.53648;0.02033;0.19461;0.82052;0.6859;0.74557;0.11416;0.34377;0.38011;0.77684;0.90749;0.85067;0.33036;0.003071;0.020268;0.6702;0.75322;0.65526;0.22892
0.11409;0.086466;0.38137;0.97319;0.62189;0.23593;0.57331;0.24206;0.29207;0.93864;0.90773;0.33879;0.038937;0.37084;0.77272;0.89521;0.23794;0.6043;0.15689;0.69414;0.95412;0.66297;0.014758;0.86971;0.20417;0.054568;0.63117;0.96233;0.55625;0.65629;0.063045;0.0021739;0.79194;0.75272;0.62139;0.1694;0.19942;0.36763;0.83205;0.67828;0.74544;0.19733;0.39454;0.72053;0.99051;0.35006;0.47132;0.00036575;0.072291;0.10977;0.9814;0.38841;0.41437;0.047232;0.10031;0.27736;0.93756;0.52945;0.56598;0.022652
0.00081991;0.28709;0.59647;0.96389;0.48061;0.46883;0.38208;0.50532;0.53879;1;0.70867;0.60489;0.019203;0.63351;0.96704;0.68766;0.076265;0.85378;0.38282;0.88184;0.98811;0.43274;0.11692;0.99976;0.02968;0.16922;0.9047;0.98684;0.3039;0.96161;0.010171;0.063999;0.99507;0.52;0.41407;0.0012332;0.077958;0.31314;0.99827;0.41743;0.50524;0.031887;0.69935;0.99631;0.95806;0.14875;0.27588;0.061609;0.0049262;0.00079705;0.95232;0.069312;0.14318;0.025713;0.3092;0.52578;0.99084;0.34907;0.47056;0.031268
0.024419;0.46578;0.70024;0.81512;0.37151;0.60572;0.28409;0.62011;0.65732;0.96963;0.52838;0.70557;0.1362;0.72703;0.95413;0.51528;0.070678;0.88216;0.53783;0.90146;0.89563;0.32121;0.21374;0.95917;0.042874;0.22354;0.91428;0.89614;0.22778;0.94865;0.11123;0.21238;0.96933;0.38583;0.30735;0.040678;0.070709;0.2693;0.96823;0.31083;0.37534;0.043636;0.76763;0.95274;0.8328;0.11897;0.20755;0.17632;0.084507;0.022992;0.78359;0.069941;0.11578;0.17961;0.47941;0.64737;0.89564;0.26013;0.38216;0.15641
0.062677;0.57417;0.74629;0.69633;0.30601;0.6747;0.23782;0.66148;0.70826;0.93636;0.41765;0.73723;0.23407;0.75403;0.90797;0.41348;0.094687;0.85873;0.62163;0.8837;0.81553;0.27196;0.27008;0.90312;0.085143;0.24173;0.8701;0.81948;0.21242;0.87681;0.20242;0.32021;0.91066;0.31886;0.25723;0.10365;0.085019;0.24012;0.9136;0.27312;0.31383;0.082826;0.76239;0.86333;0.73855;0.13115;0.18663;0.25586;0.16054;0.059177;0.65092;0.13343;0.14468;0.30901;0.57851;0.70013;0.80931;0.21906;0.32462;0.2554
0.079836;0.62029;0.76526;0.64504;0.27867;0.70363;0.21877;0.6791;0.72947;0.92136;0.37064;0.75026;0.2765;0.76498;0.88744;0.3702;0.10575;0.84794;0.65718;0.87531;0.78065;0.2516;0.29467;0.87838;0.10402;0.25005;0.85047;0.78607;0.20656;0.84574;0.24204;0.36677;0.88478;0.29082;0.23652;0.13134;0.091937;0.22831;0.88945;0.25751;0.28807;0.10039;0.75997;0.82445;0.69773;0.13714;0.17845;0.29039;0.19373;0.075452;0.59393;0.16109;0.15777;0.36483;0.62074;0.72218;0.77175;0.20224;0.30064;0.29827
0.072455;0.64272;0.78559;0.63646;0.26097;0.72617;0.19969;0.69805;0.75122;0.92616;0.34744;0.77094;0.28107;0.78558;0.89863;0.34791;0.094353;0.86413;0.6791;0.88871;0.77884;0.23025;0.30271;0.8849;0.093562;0.25509;0.86599;0.78405;0.18695;0.8583;0.24386;0.37751;0.89529;0.26827;0.21626;0.1233;0.081913;0.21881;0.89825;0.23653;0.26594;0.090151;0.77759;0.83542;0.69028;0.12252;0.16128;0.29813;0.19307;0.068109;0.58168;0.1461;0.14101;0.37262;0.64228;0.74384;0.77047;0.18418;0.28645;0.30471
0.062429;0.65581;0.80148;0.63699;0.24836;0.74227;0.18478;0.71149;0.76767;0.93376;0.33357;0.78738;0.27816;0.80243;0.91219;0.33454;0.081804;0.88047;0.69322;0.90254;0.78319;0.21374;0.30505;0.89508;0.080809;0.25692;0.88283;0.78804;0.16999;0.87325;0.23895;0.37942;0.90894;0.25195;0.20064;0.1115;0.071007;0.21099;0.91028;0.22017;0.24984;0.077741;0.7927;0.85073;0.69052;0.108;0.14652;0.29892;0.18682;0.05822;0.5794;0.12922;0.12396;0.37086;0.65492;0.75997;0.77559;0.16979;0.27638;0.30337
0.060198;0.6628;0.80777;0.63368;0.24193;0.74908;0.17861;0.71544;0.77386;0.93575;0.32605;0.7926;0.28003;0.8078;0.91465;0.32774;0.078607;0.8842;0.69955;0.90617;0.78242;0.20729;0.3063;0.89654;0.078304;0.25647;0.88575;0.78735;0.16475;0.8737;0.24011;0.38278;0.91091;0.24509;0.19423;0.11005;0.067684;0.20678;0.91215;0.21469;0.24339;0.075165;0.79535;0.85135;0.68825;0.10406;0.1413;0.30079;0.18702;0.05592;0.57448;0.12771;0.12041;0.37437;0.66123;0.76601;0.77469;0.16387;0.27077;0.30562
0.061503;0.66778;0.8102;0.6281;0.23781;0.7523;0.17591;0.71562;0.77595;0.93515;0.32065;0.79324;0.28446;0.80842;0.91215;0.32317;0.079527;0.88243;0.70302;0.90537;0.77903;0.20485;0.30741;0.89398;0.080392;0.25518;0.88251;0.78424;0.16442;0.86764;0.24434;0.38735;0.90759;0.24189;0.19149;0.11335;0.067683;0.20398;0.90939;0.21364;0.24073;0.076992;0.79271;0.84526;0.68437;0.10469;0.14003;0.30356;0.19039;0.057061;0.56773;0.13303;0.12275;0.38083;0.66538;0.76805;0.77077;0.16134;0.26679;0.30994
0.063397;0.67258;0.8121;0.62198;0.23389;0.75504;0.17367;0.71509;0.77743;0.93416;0.31541;0.7931;0.28944;0.80827;0.90875;0.31883;0.081134;0.87969;0.70611;0.90381;0.77512;0.203;0.30846;0.89069;0.083295;0.2536;0.87812;0.78066;0.1649;0.8602;0.24919;0.39222;0.90329;0.23919;0.18924;0.11754;0.068187;0.20125;0.90579;0.21332;0.2386;0.079588;0.78901;0.83779;0.68016;0.10608;0.13935;0.30651;0.19436;0.058766;0.56045;0.13974;0.12616;0.38798;0.66929;0.76947;0.76624;0.15926;0.26288;0.31471
0.065364;0.67751;0.81403;0.61562;0.22978;0.75782;0.17136;0.71434;0.77887;0.93318;0.31002;0.79283;0.2946;0.80799;0.90514;0.31441;0.082835;0.87672;0.70922;0.90214;0.77108;0.20112;0.30942;0.88724;0.086368;0.25179;0.8734;0.77698;0.16549;0.8522;0.25425;0.39723;0.89872;0.23644;0.18694;0.12196;0.068699;0.19834;0.90199;0.21311;0.23648;0.082332;0.78492;0.82982;0.67582;0.10759;0.13869;0.3095;0.19849;0.060531;0.55286;0.14697;0.12985;0.39544;0.67325;0.77085;0.76153;0.15711;0.25876;0.31965
